"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",19570401,3.47,53.8
"GHCND:USC00235671","MOBERLY MO US",19570501,5.08,63.9
"GHCND:USC00235671","MOBERLY MO US",19570601,3.28,72.7
"GHCND:USC00235671","MOBERLY MO US",19570701,1.91,79.2
"GHCND:USC00235671","MOBERLY MO US",19570801,1.14,76.6
"GHCND:USC00235671","MOBERLY MO US",19570901,3.63,65.7
"GHCND:USC00235671","MOBERLY MO US",19571001,4.83,54
"GHCND:USC00235671","MOBERLY MO US",19571101,1.79,41.4
"GHCND:USC00235671","MOBERLY MO US",19571201,2.76,37.6
"GHCND:USC00235671","MOBERLY MO US",19580101,1.22,28.8
"GHCND:USC00235671","MOBERLY MO US",19580201,1.03,23.9
"GHCND:USC00235671","MOBERLY MO US",19580301,1.2,36.5
"GHCND:USC00235671","MOBERLY MO US",19580401,1.61,53.8
"GHCND:USC00235671","MOBERLY MO US",19580501,2.67,64.2
"GHCND:USC00235671","MOBERLY MO US",19580601,6.11,69.4
"GHCND:USC00235671","MOBERLY MO US",19580701,14.81,73.9
"GHCND:USC00235671","MOBERLY MO US",19580801,2.72,74.7
"GHCND:USC00235671","MOBERLY MO US",19580901,2.27,67.1
"GHCND:USC00235671","MOBERLY MO US",19581001,1.09,57.9
"GHCND:USC00235671","MOBERLY MO US",19581101,3.3,47.8
"GHCND:USC00235671","MOBERLY MO US",19581201,0.47,29.5
"GHCND:USC00235671","MOBERLY MO US",19590101,1.38,22.5
"GHCND:USC00235671","MOBERLY MO US",19590201,1.71,31.8
"GHCND:USC00235671","MOBERLY MO US",19590301,3.58,43.5
"GHCND:USC00235671","MOBERLY MO US",19590401,3.3,54.9
"GHCND:USC00235671","MOBERLY MO US",19590501,5.7,67.3
"GHCND:USC00235671","MOBERLY MO US",19590601,0.4,74.1
"GHCND:USC00235671","MOBERLY MO US",19590701,3.22,75.2
"GHCND:USC00235671","MOBERLY MO US",19590801,3.14,79.3
"GHCND:USC00235671","MOBERLY MO US",19590901,4.47,70.2
"GHCND:USC00235671","MOBERLY MO US",19591001,2.83,54.1
